userid,label
1169852,19
2841021,-1
4413888,-1
6085062,-1
6707657,12
2447818,58
186829,-1
776653,-1
350672,-1
8051152,-1
219602,-1
3660243,-1
186847,-1
317919,-1
645601,62
88557,-1
1759725,-1
317942,-1
23036,-1
3037693,-1
121342,-1
219647,-1
5528061,-1
55826,-1
416276,-1
940574,-1
1071649,-1
3988015,-1
4250163,-1
1301053,-1
55892,88
3070551,-1
711257,-1
1956445,-1
121457,-1
514675,-1
2841205,-1
23162,-1
8379004,-1
55936,88
4348567,-1
4545177,-1
350874,-1
187041,-1
547494,-1
55982,-1
1399478,-1
154300,-1
23241,-1
23243,-1
88780,-1
907986,-1
2448093,-1
1792742,-1
88807,-1
5921510,-1
187120,-1
1759984,-1
154356,-1
3136256,-1
56066,-1
23303,-1
23311,23
1858330,-1
3431194,84
187170,-1
416554,2
23339,-1
6118200,-1
1268540,-1
56127,-1
285506,-1
1792837,-1
2775887,-1
187218,-1
2415443,-1
645974,-1
2579289,-1
1334108,-1
219997,-1
154463,-1
187237,81
4086650,-1
4676482,-1
23432,-1
842639,-1
6478742,58
252832,-1
3201952,-1
3103662,-1
23471,-1
3890112,-1
580558,-1
1825746,-1
1727444,-1
2153429,4
6872024,-1
711641,0
2579423,-1
121824,-1
9264104,-1
1170409,-1
973814,-1
383992,90
416761,-1
580602,0
809977,-1
383998,-1
1825794,-1
2546695,-1
3726354,-1
1498131,-1
3202072,-1
1072158,-1
3824675,-1
1334314,82
187440,4
482357,-1
5397569,-1
154695,-1
154703,-1
23632,-1
1301586,-1
154709,-1
1039447,-1
3464279,-1
3136602,-1
3005538,-1
23653,-1
3398760,-1
5233771,-1
1039468,-1
285808,-1
2284661,-1
1039483,-1
7298171,-1
384127,-1
1727622,-1
515207,-1
2088074,-1
1105039,-1
4119697,0
1301650,-1
5921945,-1
2120859,-1
2055325,-1
1924254,-1
416927,-1
89254,-1
187559,0
416937,-1
1891498,-1
5135540,-1
23733,-1
23735,-1
220353,-1
3890374,-1
777431,8
6872284,-1
1400035,-1
744696,-1
417023,-1
1826061,-1
417042,-1
4152606,-1
23842,-1
1596715,91
1891629,-1
1957167,-1
1039671,31
2317626,-1
1203537,-1
318802,-1
23891,-1
4644182,56
286040,-1
2252122,-1
1760603,-1
613724,-1
5004647,-1
3825005,-1
286065,-1
23922,-1
23926,-1
6151547,-1
6249851,-1
5004676,-1
810373,-1
1596818,-1
3890580,-1
482709,-1
220569,2
89503,-1
417187,-1
1858994,3
1105334,29
1170875,71
2678205,-1
122310,-1
1007050,-1
2088398,-1
5496278,-1
417242,-1
1367517,2
2219490,-1
318984,-1
548364,-1
1007116,-1
318997,-1
941589,-1
4152857,-1
450074,-1
24091,-1
5234207,-1
1531427,0
1531432,-1
1498677,-1
1105463,-1
450114,-1
187979,-1
613963,-1
24149,-1
24158,47
2547297,-1
417401,-1
7102076,-1
1203837,-1
6741635,-1
679556,-1
2743943,-1
4677259,-1
3268241,-1
5430940,-1
1302203,-1
89798,-1
6971087,13
89814,-1
450265,-1
9625307,-1
2318051,-1
1007333,-1
3497710,-1
6283001,-1
2383630,-1
4349715,-1
24343,-1
1007406,0
286511,-1
1400641,-1
483147,-1
712524,-1
24398,-1
1630031,-1
1728340,-1
5201757,-1
1433451,2
24438,-1
1662849,-1
122756,-1
8118151,-1
2023311,-1
57232,-1
4317074,-1
384921,-1
2678681,-1
5922713,-1
90014,-1
712606,-1
450467,-1
614312,-1
2285487,-1
2416569,-1
122811,-1
417724,-1
155582,-1
548799,-1
1531845,-1
319435,0
1859535,-1
2449360,-1
1368028,-1
155613,-1
417758,-1
5070814,-1
352225,-1
1171450,-1
516091,-1
745469,-1
614398,-1
843795,-1
1957910,-1
4579353,-1
450588,-1
57373,9
2416672,-1
1040417,-1
221226,-1
516138,-1
2285610,-1
1138736,-1
6283326,-1
1007680,-1
876610,-1
4087877,-1
4546636,-1
1957968,-1
1990746,-1
1106017,-1
5333101,-1
483441,-1
4218998,-1
450685,-1
6316158,-1
57474,-1
548996,-1
6250634,-1
254091,-1
5005467,-1
417959,-1
123048,-1
57517,-1
2875565,-1
909487,-1
352434,-1
843962,-1
57535,-1
1073344,-1
286925,-1
319703,-1
712919,-1
319705,-1
3006683,-1
483548,-1
24803,-1
123124,-1
221430,-1
57599,-1
2679040,-1
549154,40
8053026,-1
123184,-1
3989809,-1
4743479,-1
1630524,-1
24897,-1
188746,-1
1859915,-1
90444,-1
3072334,-1
450899,-1
3891542,-1
90469,-1
188776,-1
385387,-1
1696109,-1
254321,-1
2187640,-1
516480,17
188818,-1
5988759,-1
2023832,-1
1008038,70
4153768,-1
1892782,-1
1925565,-1
352703,-1
1565125,-1
844238,-1
57812,-1
451031,-1
3826138,-1
3858907,-1
745951,-1
2712037,-1
1008107,-1
156147,-1
7332343,-1
3334650,-1
3006971,0
1237502,-1
1532420,-1
2122254,-1
385568,-1
418337,-1
2777632,6
25123,-1
516645,-1
352809,-1
2548270,-1
57903,-1
1630778,-1
57916,83
1204800,-1
1172040,-1
156235,-1
189008,-1
25181,-1
516706,-1
516707,-1
1958498,-1
123493,-1
8544873,-1
25194,84
909936,41
811634,-1
1598069,-1
1204856,-1
6611579,-1
4809341,-1
2712195,-1
1958540,-1
123539,-1
90776,38
1958559,-1
2613922,-1
1860264,-1
2089643,-1
844462,-1
451251,-1
1532596,-1
4121273,-1
25275,-1
2253501,-1
549569,-1
2089670,-1
1532631,-1
5333720,-1
58079,-1
418528,-1
58084,-1
1893093,-1
4547304,79
975605,-1
156406,-1
844536,-1
1893113,-1
385788,-1
1860361,-1
451343,-1
3695376,-1
221977,-1
25372,-1
90924,-1
6316845,-1
1139511,-1
549695,-1
1073991,-1
1336147,12
9659219,-1
3203925,12
1172316,-1
3400565,-1
7201655,-1
1500039,-1
680846,35
287634,-1
1041315,-1
2581415,-1
2483112,-1
2253738,-1
2352050,0
5399475,-1
1401797,-1
3367880,-1
287690,0
844747,-1
1500112,4
779218,-1
287699,-1
1074130,-1
1827809,-1
8545257,-1
1041398,17
25595,-1
3924988,-1
6251518,-1
5006337,-1
975878,-1
910347,-1
25616,83
123921,-1
222241,0
3564601,-1
910399,-1
156737,-1
844866,-1
25673,-1
91215,84
25685,-1
3466326,-1
877655,80
5137499,-1
25696,-1
4285538,-1
4678761,-1
713844,-1
451702,-1
222329,-1
1172602,-1
287868,-1
1762434,-1
746629,-1
189577,-1
1827981,32
746646,-1
25754,-1
156836,-1
2745509,89
1172657,-1
3597493,-1
58550,-1
3859639,86
2548929,-1
7726295,-1
3499230,-1
746720,-1
3171552,-1
779491,-1
615654,-1
222448,-1
4383986,-1
4613363,-1
156926,-1
91392,-1
2155783,-1
648456,19
7824650,-1
1303819,-1
2417936,-1
2549008,-1
5989658,34
1467676,-1
156959,-1
6874399,-1
845093,-1
1205553,-1
2614577,-1
25908,-1
189750,-1
222523,-1
681279,-1
779584,-1
353617,-1
91481,-1
3827033,-1
25951,-1
615776,-1
5334374,17
157036,-1
1140084,-1
484732,-1
189822,-1
3073406,48
5432702,-1
451997,7
91552,-1
91558,-1
8971697,-1
8611258,-1
615880,-1
91593,-1
2024905,-1
386514,-1
3794387,7
910823,1
353771,-1
222700,69
222701,-1
2614763,-1
1172978,-1
91637,-1
4744696,-1
3696123,-1
3663358,-1
1566213,-1
3237390,53
58896,-1
484880,-1
26139,-1
157211,-1
2254366,-1
26156,51
288313,-1
6579781,-1
583242,-1
26187,-1
4023885,-1
58958,-1
1599054,3
845407,-1
255584,-1
2877032,-1
1238636,-1
1631856,-1
910962,-1
419452,-1
8414851,-1
452240,-1
6710928,-1
386707,-1
6448792,-1
845469,4
845481,-1
1140395,-1
91822,-1
3794608,-1
353969,34
1730231,0
3663547,-1
1402558,-1
255694,3
1369807,-1
6612691,-1
26324,-1
517846,-1
3663586,-1
222952,-1
91881,-1
1631979,-1
222965,-1
648949,-1
59128,-1
190200,-1
354044,-1
1238786,-1
321287,-1
288523,-1
2713357,-1
3270454,-1
26423,-1
1042238,-1
2320192,-1
26433,-1
845633,-1
3467074,-1
26443,-1
6547278,-1
91986,-1
255826,-1
1828691,-1
681815,-1
26468,-1
452454,-1
485223,-1
4679530,-1
3172207,-1
26485,-1
3991413,-1
1075063,-1
681848,-1
3827581,-1
1075075,36
5498768,-1
7825300,-1
3368861,-1
452510,-1
26539,8
2713515,-1
681901,-1
1402803,-1
1664954,-1
1828801,-1
3827655,-1
354259,-1
26583,-1
92119,-1
321496,-1
3106778,0
1894368,0
59386,-1
59395,-1
3631113,-1
747534,29
59409,-1
1632273,-1
3696658,-1
2582550,-1
92191,-1
354340,-1
2549797,-1
2287656,-1
1763381,-1
354359,-1
26680,-1
878647,-1
1796167,-1
4155464,-1
7694407,-1
59469,30
1337424,26
2746458,-1
5367900,-1
1599581,3
2418784,-1
878698,-1
3008619,-1
780397,-1
7497866,-1
7989394,30
3270805,1
1206422,-1
2418845,-1
682145,-1
2943148,-1
354477,-1
747705,-1
256186,3
452795,-1
5433531,-1
1468606,-1
125125,87
223431,-1
125129,-1
3107021,-1
354516,-1
1894615,-1
846045,-1
125155,-1
485613,-1
1829105,-1
2681080,80
223481,-1
92413,-1
911617,-1
1337603,-1
4024587,-1
190732,0
452888,-1
4385052,-1
1009954,-1
190775,-1
878906,-1
1960266,90
2025804,-1
715100,31
3828062,-1
2484587,-1
715117,-1
2484589,-1
1206639,-1
2484595,-1
92542,32
3008902,-1
518537,-1
223631,-1
649616,0
354710,-1
1436059,-1
8153499,-1
5269929,-1
1173934,0
879025,-1
420287,-1
420292,-1
9202118,-1
27093,-1
322005,-1
158168,-1
387545,-1
2255321,-1
1862108,-1
256480,-1
59876,-1
59891,-1
289273,-1
27132,-1
6416895,-1
27138,-1
616969,-1
289295,-1
2714134,89
4614680,-1
354865,-1
5040699,-1
158272,19
1501768,75
3140169,-1
846411,-1
3009100,-1
1927763,-1
4581979,-1
617055,-1
158314,-1
485997,-1
1600112,-1
125564,-1
486012,-1
3172992,-1
158337,-1
3893896,-1
60042,-1
322191,-1
5040784,-1
191124,-1
1305236,-1
2091668,-1
322202,0
289437,-1
92836,14
2910887,-1
1567403,2
5171886,-1
3173042,-1
322229,-1
158392,0
6449851,-1
289487,-1
322257,-1
420574,-1
223982,-1
27376,-1
3762935,-1
3959545,6
715533,-1
2616083,-1
3795733,-1
322329,-1
3173150,-1
256802,-1
387876,-1
5237543,16
92974,-1
355132,-1
912188,-1
879425,-1
1960772,-1
125766,-1
1960775,-1
1370958,-1
3697486,1
7269203,-1
486228,-1
27487,-1
60270,51
617331,-1
1403785,-1
2157452,-1
125852,-1
1928101,-1
191430,-1
2386888,-1
781272,-1
27619,-1
846820,-1
2681831,-1
584700,-1
27645,-1
5499903,-1
3271689,-1
158741,-1
1567768,-1
2944034,-1
4516913,-1
322613,-1
3599433,-1
4156497,-1
60502,-1
1928290,-1
5598308,-1
6253670,-1
3533928,16
93292,3
683120,-1
60537,-1
4418682,83
289923,-1
2092164,-1
224389,-1
322698,26
1830029,-1
93329,-1
453778,-1
846996,-1
289948,38
3173532,-1
6515879,-1
27816,64
27820,-1
1338541,-1
60591,1
5729458,-1
1174708,-1
1993909,-1
3534006,-1
3861688,-1
355516,-1
158917,-1
2256084,-1
27865,-1
781533,-1
8252640,-1
5893345,-1
27880,-1
1436904,-1
158954,-1
388337,72
3894513,-1
1993974,-1
93445,-1
5631254,-1
388384,-1
159019,-1
1207596,-1
3271981,-1
159027,-1
519483,-1
2616646,-1
1142089,-1
1830223,-1
2780505,-1
1633629,-1
355684,-1
159077,-1
847223,-1
1305977,-1
3992954,-1
781710,-1
7499159,-1
1633697,25
290212,1
421291,-1
4615598,-1
10350005,-1
5893558,-1
7007672,-1
28091,91
3009980,-1
978368,-1
1404352,-1
28098,-1
28100,-1
1699273,-1
191950,-1
1961422,-1
28114,-1
191956,-1
388571,-1
8220130,-1
28136,25
60912,-1
388599,40
28152,-1
28154,-1
650754,-1
3239434,-1
93716,26
2223638,-1
2059802,-1
290333,-1
650784,-1
93736,-1
1666605,-1
781879,20
6975031,-1
1764927,-1
159308,-1
4288100,-1
5008996,-1
93806,-1
978545,4
2256509,-1
3305109,-1
2846359,-1
2354846,2
28321,42
454305,-1
3075749,-1
28328,-1
1830569,-1
2518706,-1
519865,-1
6319803,-1
290493,-1
1208002,-1
650957,-1
683744,0
2158305,-1
3206887,-1
61168,-1
61176,-1
421627,-1
1437436,-1
5172993,-1
323340,-1
6680334,-1
1797909,20
1109789,-1
61226,75
93995,69
28465,-1
3665718,-1
3370811,-1
4583228,-1
7466826,-1
552803,-1
2125668,-1
3403620,-1
1044337,-1
4583287,-1
126844,-1
94077,-1
880510,37
7630718,-1
3764097,-1
585622,15
389015,-1
3567511,-1
7499676,-1
28578,-1
683959,-1
61369,-1
1830843,-1
28604,2
4943812,-1
2420678,39
225235,-1
880595,0
1667029,-1
847834,-1
4976602,-1
1634275,-1
2584559,-1
3239922,-1
7598066,-1
7237622,-1
4550651,-1
2420733,-1
618510,-1
520209,-1
618515,-1
2682900,-1
94238,-1
618536,-1
978984,-1
1863721,-1
94258,-1
5009466,-1
94273,-1
127050,-1
651339,-1
2093132,-1
5566540,-1
258127,-1
1929310,-1
5337183,-1
28770,-1
3797090,-1
1699947,-1
553070,39
356471,-1
2355323,-1
225404,-1
2683003,-1
61569,-1
2879622,-1
127112,-1
28812,1
1437843,-1
2683033,-1
1896615,5
225457,-1
94392,-1
3633338,-1
159959,7
7598300,-1
520415,51
1732831,-1
3567848,-1
2683117,-1
1110263,7
1208569,-1
159999,-1
61702,-1
1798406,-1
4223240,-1
2519310,-1
28942,-1
1896720,1
389395,-1
2191635,-1
553243,-1
1929507,-1
61732,-1
1143076,-1
28971,-1
2126127,-1
2421043,-1
2584883,3
717109,-1
1962296,31
3141949,-1
5140798,11
2519362,-1
7106892,-1
2257233,-1
61792,-1
160103,23
848231,-1
1601896,-1
3305835,-1
1569140,-1
1962371,-1
2388362,-1
3142026,-1
618910,-1
1962408,-1
2683316,6
1962434,-1
3666371,-1
2027973,-1
258509,-1
1634766,-1
2552271,-1
1634780,-1
94685,-1
1995232,-1
160228,-1
192996,-1
684518,-1
2453990,-1
127467,-1
1700339,-1
10514932,-1
3207674,-1
94716,-1
2683388,-1
848384,-1
2585099,-1
5894669,-1
422414,-1
1241615,-1
29210,62
291372,-1
422444,-1
1733177,-1
29251,-1
94799,-1
2028116,-1
2159213,-1
160366,-1
2454125,-1
2781814,-1
455288,-1
586364,-1
488067,-1
914075,-1
1569443,-1
324260,-1
2880163,-1
160431,-1
717497,-1
4027070,4
717506,-1
94920,-1
3896011,-1
619216,2
520913,-1
2618069,36
1471191,-1
783079,-1
881390,-1
94968,-1
62201,-1
1209081,-1
2421497,-1
324352,-1
324355,-1
4092678,-1
193291,-1
4584204,-1
1274662,-1
946984,-1
1962800,-1
8811326,-1
226114,-1
62277,-1
2093895,-1
455500,-1
95054,-1
979799,-1
29541,-1
947045,-1
1143653,4
62314,-1
4518771,-1
2421622,-1
3404682,-1
5370765,-1
4322193,-1
127894,-1
1078184,2
2913223,-1
62409,-1
29644,52
2028493,-1
324564,-1
8549332,1
455641,-1
2487258,-1
750556,-1
2716643,-1
324583,-1
226284,-1
947190,-1
619511,-1
29689,-1
1078274,-1
160773,-1
4813835,-1
1274892,-1
1963022,8
4355087,-1
783377,-1
2749462,-1
1537050,-1
193573,-1
554049,-1
193602,-1
95299,-1
5370945,-1
128069,-1
1340505,-1
259163,-1
1930331,0
160869,4
488569,-1
1111162,-1
2258042,-1
3699841,-1
1635464,-1
291978,-1
488588,-1
1438861,-1
455823,-1
2323628,-1
29870,-1
95416,-1
160967,-1
652513,-1
29926,-1
62697,-1
881901,-1
783609,-1
6747393,-1
128262,-1
193800,-1
324879,-1
6550800,-1
1275163,-1
5960988,-1
619832,-1
62778,-1
2454844,-1
2815293,-1
30021,-1
4257093,-1
1504602,13
4683098,-1
3536222,-1
2356578,-1
1078631,-1
3634535,-1
1701235,-1
718208,-1
4683145,-1
4748684,-1
488853,-1
193946,-1
95643,-1
193958,-1
1668518,-1
2454955,0
2717101,-1
30127,-1
652721,-1
1537457,-1
1504691,-1
4257209,-1
3503551,-1
685510,-1
30156,-1
2946512,-1
980436,-1
1635798,-1
2520537,-1
325082,-1
30171,-1
292320,23
2618850,0
8189413,-1
5142007,0
1668607,-1
5240324,-1
652807,-1
3667464,-1
325154,-1
1013293,-1
30255,-1
2258489,-1
489020,-1
587325,-1
8156741,-1
3601997,-1
63054,-1
2324071,-1
2651752,-1
4257402,-1
95874,32
8746629,-1
6911634,-1
3077781,-1
325270,-1
194209,-1
947873,-1
816803,-1
980647,-1
390830,7
2061999,-1
1570482,-1
1701557,-1
1111734,-1
751293,-1
2881221,-1
194261,52
95970,-1
587490,47
751350,-1
5863158,-1
3929848,-1
882426,-1
947968,-1
194308,-1
718602,-1
6289180,-1
882463,14
63269,-1
1636140,-1
358191,-1
6092600,-1
3438395,-1
2488151,-1
816989,-1
2619231,-1
96104,-1
784232,-1
1898344,-1
1505134,-1
30575,-1
2914162,-1
128891,-1
227201,-1
1374083,-1
3700611,-1
1505162,4
4519823,79
161688,-1
391072,-1
2389920,2
6518694,-1
1177515,-1
2750379,89
63407,-1
2586544,-1
1996726,-1
128954,-1
7829434,-1
7829435,-1
718786,-1
5404619,-1
2357198,-1
30675,10
358357,-1
3799005,-1
30688,-1
5109728,2
1701859,-1
3405797,-1
554983,85
1865712,-1
751602,-1
489476,-1
2160646,-1
6060038,-1
30728,-1
686097,-1
2586665,-1
227373,-1
2816047,-1
2455604,-1
30778,-1
784444,-1
3045436,-1
63558,-1
30792,-1
3962952,-1
1931340,-1
1275984,-1
30828,-1
1570934,-1
718971,14
30844,-1
2488454,-1
1472650,-1
1276044,-1
555169,-1
882851,-1
653484,-1
30899,-1
30905,-1
391355,50
3406038,-1
129253,-1
4258038,-1
1472761,-1
6125826,-1
227604,19
489749,-1
31014,-1
3602727,-1
2488616,5
325944,-1
5077311,-1
31065,-1
3963237,-1
457063,0
31083,-1
981375,-1
850311,-1
227727,-1
1276309,-1
7797141,-1
31127,-1
915863,-1
2816419,-1
1243577,-1
5929401,-1
1931708,-1
31175,-1
522695,-1
1767883,-1
31180,-1
162254,4
96736,44
391665,-1
8616439,-1
1767938,-1
64003,-1
1800710,-1
227860,-1
10910233,-1
64033,-1
3897892,5
1047079,-1
916015,-1
162359,-1
162361,4
2488895,-1
2095684,-1
719429,-1
752197,-1
5864004,-1
522826,-1
2914902,-1
2357851,-1
883311,73
4487795,-1
4225656,-1
96908,-1
31375,11
948879,64
2652822,-1
96934,-1
5569191,-1
359101,0
948928,-1
1800899,66
162502,-1
64204,-1
7568080,-1
9272016,-1
3799770,-1
6224614,-1
4225772,-1
4258550,-1
359160,-1
621316,-1
2521866,-1
162574,-1
588559,-1
817940,-1
1735444,-1
883486,-1
97055,0
4389671,0
129834,-1
1702701,-1
686896,-1
391986,-1
2456372,-1
64310,-1
424760,0
3406660,-1
3636041,-1
1014602,-1
4717387,41
5339980,-1
621393,-1
2653019,57
7469915,-1
31582,-1
1637215,-1
1669984,0
64357,-1
4750185,-1
916336,-1
1571710,-1
2816895,-1
1047440,-1
1145750,18
31641,-1
2358173,-1
588706,-1
1637299,1
687030,-1
621508,-1
4389830,-1
4717512,-1
2161610,-1
8715213,-1
1014736,0
1342417,-1
195547,1
883683,-1
293862,-1
31719,-1
1244138,-1
2653166,-1
7633904,14
424946,-1
949237,-1
6716424,-1
916489,-1
2489354,-1
523280,-1
162849,-1
97323,-1
818224,-1
1506356,-1
1637428,-1
556086,-1
3636279,0
1309750,-1
3013687,-1
97338,-1
130110,-1
4684862,-1
5700676,-1
752714,-1
2260047,-1
3177555,-1
31834,0
1997921,82
7240803,-1
9632868,-1
64619,-1
97387,-1
6061166,-1
8748153,-1
523390,-1
2260094,-1
31878,-1
4390023,44
7568542,0
4324521,-1
326832,-1
228530,-1
2849974,-1
1801401,-1
195773,11
6061248,-1
654529,-1
982209,-1
818385,-1
1080532,-1
3833044,-1
2718935,-1
1965277,-1
3243229,-1
163039,-1
261346,-1
654562,-1
1080546,-1
2358502,-1
2096364,-1
982253,27
1801458,0
130292,0
64767,2
3341570,-1
2391299,-1
64777,-1
97547,-1
818443,-1
1768718,-1
64791,-1
359715,-1
621860,-1
3439915,-1
3013957,-1
851272,-1
359774,-1
490847,-1
1604962,-1
1703267,26
392574,86
32128,-1
64903,-1
130439,-1
3571095,-1
1113497,1
589215,-1
1244583,-1
7667118,-1
1899952,-1
2096561,-1
359875,-1
359884,-1
130511,-1
458199,-1
5406169,-1
130523,-1
4718043,-1
3112415,-1
916979,-1
4193780,-1
1441272,19
916998,0
1015320,-1
1637912,-1
785946,-1
32285,-1
687646,-1
491042,-1
785956,9
4652581,16
2522673,-1
97846,-1
1343033,-1
1867324,18
294467,81
1048132,-1
294474,-1
97869,-1
491086,-1
785997,-1
491088,-1
2424400,-1
130648,-1
523867,-1
1015396,-1
130666,-1
1572462,-1
32375,-1
2195070,-1
4030078,-1
622211,-1
556677,-1
1965711,-1
97948,-1
163497,-1
3800748,-1
1867438,-1
687791,-1
1507000,-1
229049,-1
1113791,-1
163529,-1
65230,-1
65231,-1
1933012,-1
2784981,-1
32471,-1
261847,-1
425687,-1
8093399,-1
32482,-1
360163,-1
1933027,-1
2457324,-1
2621164,-1
294647,-1
491263,-1
360195,-1
425734,-1
2621196,1
3964693,-1
1015578,-1
4357916,37
5046077,-1
7274302,27
2162496,-1
294722,-1
32586,-1
261968,-1
3178324,-1
229216,-1
196450,-1
1900386,-1
982884,-1
1376100,-1
1146731,-1
5570415,-1
753526,-1
3440505,-1
196476,-1
1376128,-1
2883458,-1
7012231,-1
950157,-1
3178387,-1
130965,-1
2883491,-1
556964,-1
5373865,-1
98218,-1
3407788,-1
3047345,-1
5701555,-1
294837,11
1736632,-1
65466,-1
5734340,-1
557001,-1
1277898,-1
65486,-1
1572817,-1
32727,-1
7241691,-1
360412,-1
32742,-1
819175,-1
393195,9
557039,-1
131064,-1
425980,-1
